Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99,dim-100,dim-101,dim-102,dim-103,dim-104,dim-105,dim-106,dim-107,dim-108,dim-109,dim-110,dim-111,dim-112,dim-113,dim-114,dim-115,dim-116,dim-117,dim-118,dim-119,dim-120,dim-121,dim-122,dim-123,dim-124,dim-125,dim-126,dim-127,dim-128,dim-129,dim-130,dim-131,dim-132,dim-133,dim-134,dim-135,dim-136,dim-137,dim-138,dim-139,dim-140,dim-141,dim-142,dim-143,dim-144,dim-145,dim-146,dim-147,dim-148,dim-149,dim-150,dim-151,dim-152,dim-153,dim-154,dim-155,dim-156,dim-157,dim-158,dim-159,dim-160,dim-161,dim-162,dim-163,dim-164,dim-165,dim-166,dim-167,dim-168,dim-169,dim-170,dim-171,dim-172,dim-173,dim-174,dim-175,dim-176,dim-177,dim-178,dim-179,dim-180,dim-181,dim-182,dim-183,dim-184,dim-185,dim-186,dim-187,dim-188,dim-189,dim-190,dim-191,dim-192,dim-193,dim-194,dim-195,dim-196,dim-197,dim-198,dim-199,dim-200,dim-201,dim-202,dim-203,dim-204,dim-205,dim-206,dim-207,dim-208,dim-209,dim-210,dim-211,dim-212,dim-213,dim-214,dim-215,dim-216,dim-217,dim-218,dim-219,dim-220,dim-221,dim-222,dim-223,dim-224,dim-225,dim-226,dim-227,dim-228,dim-229,dim-230,dim-231,dim-232,dim-233,dim-234,dim-235,dim-236,dim-237,dim-238,dim-239
3,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,189.9514450846382,263.499187499323,34.22403710368738,151.45532751802062,242.46466736581115,605.1107452861265,402.19802181155876,227.10942619824706,238.75364506166787,148.5214856866897,250.7519814962994,220.81416855387394,175.49615041714318,122.16310099998257,98.6203172269128,179.40683770172456,146.15211957383067,433.94669597002223,252.05633479392182,229.16019926025928,391.4307289062935,82.73204034838567,91.54993120465286,220.19591474625082,82.26113081780227,108.34909982277313,718.6282486203759,79.70410025493868,90.83552097686605,168.2683984342348,248.50189969068344,212.26965375921378,178.4594455072936,244.40654608488725,91.5,243.91850022374229,27.14523201088685,40.35609191136442,387.8990162233563,80.59961428618601,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0
3,38,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,189.9514450846382,263.499187499323,34.22403710368738,151.45532751802062,242.46466736581115,605.1107452861265,402.19802181155876,227.10942619824706,238.75364506166787,148.5214856866897,250.7519814962994,220.81416855387394,175.49615041714318,122.16310099998257,98.6203172269128,179.40683770172456,146.15211957383067,433.94669597002223,252.05633479392182,229.16019926025928,391.4307289062935,82.73204034838567,91.54993120465286,220.19591474625082,82.26113081780227,108.34909982277313,718.6282486203759,79.70410025493868,90.83552097686605,168.2683984342348,248.50189969068344,212.26965375921378,178.4594455072936,244.40654608488725,91.5,243.91850022374229,27.14523201088685,40.35609191136442,387.8990162233563,80.59961428618601,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0
3,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,189.9514450846382,263.499187499323,34.22403710368738,151.45532751802062,242.46466736581115,605.1107452861265,402.19802181155876,227.10942619824706,238.75364506166787,148.5214856866897,250.7519814962994,220.81416855387394,175.49615041714318,122.16310099998257,98.6203172269128,179.40683770172456,146.15211957383067,433.94669597002223,252.05633479392182,229.16019926025928,391.4307289062935,82.73204034838567,91.54993120465286,220.19591474625082,82.26113081780227,108.34909982277313,718.6282486203759,79.70410025493868,90.83552097686605,168.2683984342348,248.50189969068344,212.26965375921378,178.4594455072936,244.40654608488725,91.5,243.91850022374229,27.14523201088685,40.35609191136442,387.8990162233563,80.59961428618601,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0
4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,144.28375051398058,263.499187499323,15.0,98.78155854417552,208.8970881830152,584.5655869842175,359.9105581427636,227.10942619824706,187.48579390340996,138.34246679829045,212.7842017660847,190.3924492135002,175.49615041714318,112.90538667978143,78.46212898522214,133.40963448406046,96.37322210221723,433.94669597002223,198.87818751379052,208.59939675522938,376.0041219316112,34.5,73.34252386392758,159.3113034177341,37.757053783987345,108.34909982277313,718.6282486203759,73.09369923111781,74.66920503124557,109.71756528339525,234.83959719176138,168.94831739408966,133.91466022744163,244.40654608488725,37.70405331215725,224.35196552930728,15.0,40.35609191136442,381.97754272954614,49.97875744732614,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.23634424009532,263.499187499323,15.0,126.82618144490823,216.41371395792976,594.4575353736121,382.6857443485696,227.10942619824706,216.28977693721825,138.34246679829045,220.30190785353653,190.41530136238165,175.49615041714318,112.90538667978143,78.46212898522214,133.40963448406046,142.16803364431132,433.94669597002223,244.44615272469477,208.59939675522938,376.0041219316112,61.26119424970527,73.34252386392758,199.80929488907347,48.027623060833406,108.34909982277313,718.6282486203759,73.09369923111781,74.66920503124557,138.63088678906834,234.83959719176138,181.79772127283348,152.33512192763112,244.40654608488725,62.5039783616293,224.35196552930728,15.0,40.35609191136442,381.97754272954614,49.97875744732614,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0
4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,171.37183314662926,263.499187499323,15.0,141.79943119399587,216.41371395792976,594.4575353736121,385.0491491194737,227.10942619824706,233.59785014689194,138.34246679829045,234.68744235853967,195.5038636501164,175.49615041714318,112.90538667978143,82.0570732369537,133.40963448406046,146.15211957383067,433.94669597002223,244.44615272469477,222.1934955758292,376.9047939186525,61.26119424970527,73.34252386392758,210.08643382848098,58.93465148490391,108.34909982277313,718.6282486203759,73.09369923111781,74.66920503124557,156.3924626071336,234.83959719176138,193.94768192596527,152.33512192763112,244.40654608488725,75.36217546380516,224.35196552930728,15.0,40.35609191136442,381.97754272954614,49.97875744732614,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0
4,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.37183314662926,263.499187499323,19.92783730069096,141.79943119399587,233.40006372288454,605.1107452861265,385.0491491194737,227.10942619824706,233.59785014689194,138.34246679829045,238.13644613310106,211.96781039613137,175.49615041714318,112.90538667978143,92.10263558516237,133.40963448406046,146.15211957383067,433.94669597002223,252.05633479392182,222.1934955758292,380.38265998967773,65.46891394846207,80.34657420699938,210.08643382848098,58.93465148490391,108.34909982277313,718.6282486203759,73.09369923111781,74.66920503124557,156.68683427680423,248.50189969068344,199.14633492136937,166.73182857524742,244.40654608488725,77.94201035717734,224.35196552930728,15.0,40.35609191136442,381.97754272954614,56.698798199444575,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0
4,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,171.37183314662926,263.499187499323,19.92783730069096,141.79943119399587,233.40006372288454,605.1107452861265,395.08744130092623,227.10942619824706,233.59785014689194,138.34246679829045,238.13644613310106,211.96781039613137,175.49615041714318,112.90538667978143,92.10263558516237,133.40963448406046,146.15211957383067,433.94669597002223,252.05633479392182,222.1934955758292,380.38265998967773,65.46891394846207,80.34657420699938,220.19591474625082,58.93465148490391,108.34909982277313,718.6282486203759,73.09369923111781,74.66920503124557,156.68683427680423,248.50189969068344,200.86939959499705,166.73182857524742,244.40654608488725,77.94201035717734,224.35196552930728,15.0,40.35609191136442,381.97754272954614,56.698798199444575,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0
4,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,177.78295341803206,263.499187499323,19.92783730069096,141.79943119399587,233.40006372288454,605.1107452861265,395.08744130092623,227.10942619824706,233.59785014689194,138.34246679829045,238.13644613310106,211.96781039613137,175.49615041714318,112.90538667978143,92.10263558516237,179.40683770172456,146.15211957383067,433.94669597002223,252.05633479392182,222.1934955758292,382.2652333568788,67.6005841425432,80.34657420699938,220.19591474625082,58.93465148490391,108.34909982277313,718.6282486203759,73.09369923111781,74.66920503124557,156.68683427680423,248.50189969068344,200.86939959499705,166.73182857524742,244.40654608488725,78.87892263397258,224.35196552930728,15.0,40.35609191136442,383.45574748292165,74.3424733261449,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0
4,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,179.4547784510867,263.499187499323,34.22403710368738,151.45532751802062,233.40006372288454,605.1107452861265,395.08744130092623,227.10942619824706,233.77852421104222,143.82771029568093,246.90662416240505,211.96781039613137,175.49615041714318,113.69110768665573,95.86509603557313,179.40683770172456,146.15211957383067,433.94669597002223,252.05633479392182,222.1934955758292,382.2652333568788,70.61003890938397,80.34657420699938,220.19591474625082,58.93465148490391,108.34909982277313,718.6282486203759,73.09369923111781,74.66920503124557,168.2683984342348,248.50189969068344,204.90891924116283,166.73182857524742,244.40654608488725,78.87892263397258,224.35196552930728,15.0,40.35609191136442,387.8990162233563,74.3424733261449,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0
4,7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,179.4547784510867,263.499187499323,34.22403710368738,151.45532751802062,240.022763824355,605.1107452861265,395.08744130092623,227.10942619824706,233.77852421104222,143.82771029568093,246.90662416240505,211.96781039613137,175.49615041714318,113.69110768665573,96.39432258691149,179.40683770172456,146.15211957383067,433.94669597002223,252.05633479392182,229.16019926025928,391.4307289062935,70.72779816206365,89.081050089739,220.19591474625082,58.93465148490391,108.34909982277313,718.6282486203759,79.70410025493868,74.66920503124557,168.2683984342348,248.50189969068344,204.90891924116283,166.73182857524742,244.40654608488725,91.5,243.91850022374229,25.08962240724089,40.35609191136442,387.8990162233563,74.3424733261449,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0
